idx_orig,Author,Year of publication,DOI,Dry deposition,Wet deposition,Bulk deposition,Air concentration,Diameter (um),Length (um),Length average,Shape,Start date,End date,lon (east),lat (north),height (m asl),parts/m2/day (dry),parts/m2/day (wet),parts/m2/day (bulk),parts/m3 (air),mg/m2/day (dry),mg/m2/day (wet),mg/m2/day (bulk),mg/m3 (air),Aspect Ratio,film L,film I,film S,area,geogr_region,edits,comments
1539,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,33.85,,67.7,fragment,2021-11-01,2021-12-01,-3.71,40.6,,,,1.272,,,,9.29932540202403e-05,,2.0,,,,land,EUR,,
1540,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,33.85,,67.7,fragment,2022-01-01,2022-02-01,-3.71,40.6,,,,1.416,,,,0.0001035207922112109,,2.0,,,,land,EUR,,
1541,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,33.85,,67.7,fragment,2021-05-01,2021-06-01,-3.74,42.46,,,,2.64,,,,0.000193004866834461,,2.0,,,,land,EUR,,
1542,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,33.85,,67.7,fragment,2021-07-01,2021-08-01,-3.74,42.46,,,,1.68,,,,0.000122821278894657,,2.0,,,,land,EUR,,
1543,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,33.85,,67.7,fragment,2021-11-01,2021-12-01,-3.74,42.46,,,,9.48,,,,0.0006930629309055646,,2.0,,,,land,EUR,,
1544,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,33.85,,67.7,fragment,2022-01-01,2022-02-01,-3.74,42.46,,,,6.24,,,,0.000456193321608726,,2.0,,,,land,EUR,,
1545,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,33.85,,67.7,fragment,2021-05-01,2021-06-01,-3.34,42.46,,,,19.56,,,,0.001429990604273506,,2.0,,,,land,EUR,,
1546,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,33.85,,67.7,fragment,2021-07-01,2021-08-01,-3.34,42.46,,,,12.216,,,,0.0008930861565340059,,2.0,,,,land,EUR,,
1547,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,33.85,,67.7,fragment,2021-11-01,2021-12-01,-3.34,42.46,,,,18.192,,,,0.001329978991459286,,2.0,,,,land,EUR,,
1548,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,33.85,,67.7,fragment,2022-01-01,2022-02-01,-3.34,42.46,,,,22.8,,,,0.001666860213570345,,2.0,,,,land,EUR,,
1549,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,33.85,,67.7,fragment,2021-05-01,2021-06-01,-3.34,40.51,,,,1.08,,,,7.89565364322795e-05,,2.0,,,,land,EUR,,
1550,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,33.85,,67.7,fragment,2021-07-01,2021-08-01,-3.34,40.51,,,,0.0,,,,0.0,,2.0,,,,land,EUR,,
1551,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,33.85,,67.7,fragment,2021-11-01,2021-12-01,-3.34,40.51,,,,2.112,,,,0.0001544038934675688,,2.0,,,,land,EUR,,
1552,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,33.85,,67.7,fragment,2022-01-01,2022-02-01,-3.34,40.51,,,,4.272,,,,0.0003123169663321279,,2.0,,,,land,EUR,,
1553,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,33.85,,67.7,fragment,2021-05-01,2021-06-01,-1.63,42.65,,,,2.64,,,,0.000193004866834461,,2.0,,,,land,EUR,,
1554,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,33.85,,67.7,fragment,2021-07-01,2021-08-01,-1.63,42.65,,,,1.68,,,,0.000122821278894657,,2.0,,,,land,EUR,,
1555,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,33.85,,67.7,fragment,2021-11-01,2021-12-01,-1.63,42.65,,,,1.68,,,,0.000122821278894657,,2.0,,,,land,EUR,,
1556,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,33.85,,67.7,fragment,2022-01-01,2022-02-01,-1.63,42.65,,,,1.632,,,,0.0001193120994976668,,2.0,,,,land,EUR,,
1557,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,33.85,,67.7,fragment,2021-05-01,2021-06-01,2.13,41.44,,,,23.616,,,,0.001726516263319179,,2.0,,,,coastal,EUR,,
1558,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,33.85,,67.7,fragment,2021-07-01,2021-08-01,2.13,41.44,,,,15.792,,,,0.001154520021609776,,2.0,,,,coastal,EUR,,
1559,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,33.85,,67.7,fragment,2021-11-01,2021-12-01,2.13,41.44,,,,5.904,,,,0.0004316290658297946,,2.0,,,,coastal,EUR,,
1560,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,33.85,,67.7,fragment,2022-01-01,2022-02-01,2.13,41.44,,,,11.304,,,,0.0008264117479911922,,2.0,,,,coastal,EUR,,
1561,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,33.85,,67.7,fragment,2021-05-01,2021-06-01,-1.17,38.11,,,,1.824,,,,0.0001333488170856276,,2.0,,,,coastal,EUR,,
1562,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,33.85,,67.7,fragment,2021-07-01,2021-08-01,-1.17,38.11,,,,4.632,,,,0.0003386358118095543,,2.0,,,,coastal,EUR,,
1563,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,33.85,,67.7,fragment,2021-11-01,2021-12-01,-1.17,38.11,,,,5.904,,,,0.0004316290658297946,,2.0,,,,coastal,EUR,,
1564,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,33.85,,67.7,fragment,2022-01-01,2022-02-01,-1.17,38.11,,,,7.944,,,,0.0005807691902018781,,2.0,,,,coastal,EUR,,
1565,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,33.85,,67.7,fragment,2021-05-01,2021-06-01,-16.15,28.29,,,,3.456,,,,0.0002526609165832944,,2.0,,,,coastal,ATL,,
1566,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,33.85,,67.7,fragment,2021-07-01,2021-08-01,-16.15,28.29,,,,3.576,,,,0.0002614338650757699,,2.0,,,,coastal,ATL,,
1567,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,33.85,,67.7,fragment,2021-11-01,2021-12-01,-16.15,28.29,,,,1.272,,,,9.29932540202403e-05,,2.0,,,,coastal,ATL,,
1568,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,33.85,,67.7,fragment,2022-01-01,2022-02-01,-16.15,28.29,,,,2.04,,,,0.0001491401243720835,,2.0,,,,coastal,ATL,,
1569,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,33.85,,67.7,fragment,2021-05-01,2021-06-01,-15.46,28.08,,,,2.76,,,,0.0002017778153269365,,2.0,,,,coastal,ATL,,
1570,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,33.85,,67.7,fragment,2021-07-01,2021-08-01,-15.46,28.08,,,,1.68,,,,0.000122821278894657,,2.0,,,,coastal,ATL,,
1571,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,33.85,,67.7,fragment,2021-11-01,2021-12-01,-15.46,28.08,,,,9.264,,,,0.0006772716236191086,,2.0,,,,coastal,ATL,,
1572,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,33.85,,67.7,fragment,2022-01-01,2022-02-01,-15.46,28.08,,,,4.2,,,,0.0003070531972366425,,2.0,,,,coastal,ATL,,
1573,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,7.905694150420948,,15.8113883008419,fragment,2020-08-01,2020-08-31,103.0854,5.412,,,,178.74,,,,0.0001664677440427449,,2.0,,,,coastal,SAS,,
1574,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,7.905694150420948,,15.8113883008419,fragment,2020-09-01,2020-09-30,103.0854,5.412,,,,160.92,,,,0.0001498712620082718,,2.0,,,,coastal,SAS,,
1575,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,7.905694150420948,,15.8113883008419,fragment,2020-10-01,2020-10-31,103.0854,5.412,,,,211.68,,,,0.0001971460896216193,,2.0,,,,coastal,SAS,,
1576,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,7.905694150420948,,15.8113883008419,fragment,2020-11-01,2020-11-30,103.0854,5.412,,,,183.6,,,,0.0001709940573248739,,2.0,,,,coastal,SAS,,
1577,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,7.905694150420948,,15.8113883008419,fragment,2020-12-01,2020-12-31,103.0854,5.412,,,,372.06,,,,0.0003465144279318768,,2.0,,,,coastal,SAS,,
1578,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,7.905694150420948,,15.8113883008419,fragment,2021-01-01,2021-01-31,103.0854,5.412,,,,245.7,,,,0.0002288302825965224,,2.0,,,,coastal,SAS,,
1579,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,7.905694150420948,,15.8113883008419,fragment,2021-02-01,2021-02-28,103.0854,5.412,,,,61.56,,,,5.733330157363419e-05,,2.0,,,,coastal,SAS,,
1580,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,7.905694150420948,,15.8113883008419,fragment,2021-03-01,2021-03-31,103.0854,5.412,,,,248.4,,,,0.0002313449010865941,,2.0,,,,coastal,SAS,,
1581,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,7.905694150420948,,15.8113883008419,fragment,2021-04-01,2021-04-30,103.0854,5.412,,,,116.64,,,,0.0001086315187710964,,2.0,,,,coastal,SAS,,
1582,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,7.905694150420948,,15.8113883008419,fragment,2021-05-01,2021-05-31,103.0854,5.412,,,,210.06,,,,0.0001956373185275763,,2.0,,,,coastal,SAS,,
1583,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,7.905694150420948,,15.8113883008419,fragment,2020-08-01,2020-08-31,101.77317,2.9245,,,,177.12,,,,0.0001649589729487019,,2.0,,,,land,SAS,,
1584,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,7.905694150420948,,15.8113883008419,fragment,2020-09-01,2020-09-30,101.77317,2.9245,,,,174.96,,,,0.0001629472781566445,,2.0,,,,land,SAS,,
1585,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,7.905694150420948,,15.8113883008419,fragment,2020-10-01,2020-10-31,101.77317,2.9245,,,,192.24,,,,0.0001790408364931033,,2.0,,,,land,SAS,,
1586,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,7.905694150420948,,15.8113883008419,fragment,2020-11-01,2020-11-30,101.77317,2.9245,,,,190.08,,,,0.0001770291417010459,,2.0,,,,land,SAS,,
1587,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,7.905694150420948,,15.8113883008419,fragment,2020-12-01,2020-12-31,101.77317,2.9245,,,,173.34,,,,0.0001614385070626015,,2.0,,,,land,SAS,,
1588,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,7.905694150420948,,15.8113883008419,fragment,2021-01-01,2021-01-31,101.77317,2.9245,,,,193.86,,,,0.0001805496075871463,,2.0,,,,land,SAS,,
1589,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,7.905694150420948,,15.8113883008419,fragment,2021-02-01,2021-02-28,101.77317,2.9245,,,,151.2,,,,0.0001408186354440138,,2.0,,,,land,SAS,,
1590,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,7.905694150420948,,15.8113883008419,fragment,2021-03-01,2021-03-31,101.77317,2.9245,,,,185.22,,,,0.0001725028284189169,,2.0,,,,land,SAS,,
1591,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,7.905694150420948,,15.8113883008419,fragment,2021-04-01,2021-04-30,101.77317,2.9245,,,,212.76,,,,0.000198151937017648,,2.0,,,,land,SAS,,
1592,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,7.905694150420948,,15.8113883008419,fragment,2021-05-01,2021-05-31,101.77317,2.9245,,,,186.3,,,,0.0001735086758149456,,2.0,,,,land,SAS,,
1593,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,7.905694150420948,,15.8113883008419,fragment,2020-08-01,2020-08-31,103.008333333,5.81283,,,,0.0,,,,0.0,,2.0,,,,coastal,SAS,,
1594,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,7.905694150420948,,15.8113883008419,fragment,2020-09-01,2020-09-30,103.008333333,5.81283,,,,92.88000000000001,,,,8.650287605846563e-05,,2.0,,,,coastal,SAS,,
1595,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,7.905694150420948,,15.8113883008419,fragment,2020-10-01,2020-10-31,103.008333333,5.81283,,,,135.0,,,,0.0001257309245035837,,2.0,,,,coastal,SAS,,
1596,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,7.905694150420948,,15.8113883008419,fragment,2020-11-01,2020-11-30,103.008333333,5.81283,,,,147.42,,,,0.0001372981695579135,,2.0,,,,coastal,SAS,,
1597,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,7.905694150420948,,15.8113883008419,fragment,2020-12-01,2020-12-31,103.008333333,5.81283,,,,0.0,,,,0.0,,2.0,,,,coastal,SAS,,
1598,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,7.905694150420948,,15.8113883008419,fragment,2021-01-01,2021-01-31,103.008333333,5.81283,,,,257.04,,,,0.0002393916802548235,,2.0,,,,coastal,SAS,,
1599,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,7.905694150420948,,15.8113883008419,fragment,2021-02-01,2021-02-28,103.008333333,5.81283,,,,0.0,,,,0.0,,2.0,,,,coastal,SAS,,
1600,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,7.905694150420948,,15.8113883008419,fragment,2021-03-01,2021-03-31,103.008333333,5.81283,,,,123.66,,,,0.0001151695268452827,,2.0,,,,coastal,SAS,,
1601,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,7.905694150420948,,15.8113883008419,fragment,2021-04-01,2021-04-30,103.008333333,5.81283,,,,136.08,,,,0.0001267367718996124,,2.0,,,,coastal,SAS,,
1602,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,7.905694150420948,,15.8113883008419,fragment,2021-05-01,2021-05-31,103.008333333,5.81283,,,,143.64,,,,0.0001337777036718131,,2.0,,,,coastal,SAS,,
1603,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,0.3952847075210474,,15.8113883008419,fiber,2020-08-01,2020-08-31,103.0854,5.412,,,,152.26,,,,3.545146400910308e-07,,40.0,,,,coastal,SAS,,
1604,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,0.3952847075210474,,15.8113883008419,fiber,2020-09-01,2020-09-30,103.0854,5.412,,,,137.08,,,,3.191702802028012e-07,,40.0,,,,coastal,SAS,,
1605,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,0.3952847075210474,,15.8113883008419,fiber,2020-10-01,2020-10-31,103.0854,5.412,,,,180.32,,,,4.19848153823819e-07,,40.0,,,,coastal,SAS,,
1606,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,0.3952847075210474,,15.8113883008419,fiber,2020-11-01,2020-11-30,103.0854,5.412,,,,156.4,,,,3.641540109696389e-07,,40.0,,,,coastal,SAS,,
1607,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,0.3952847075210474,,15.8113883008419,fiber,2020-12-01,2020-12-31,103.0854,5.412,,,,316.94,,,,7.379473928178858e-07,,40.0,,,,coastal,SAS,,
1608,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,0.3952847075210474,,15.8113883008419,fiber,2021-01-01,2021-01-31,103.0854,5.412,,,,209.3,,,,4.873237499740755e-07,,40.0,,,,coastal,SAS,,
1609,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,0.3952847075210474,,15.8113883008419,fiber,2021-02-01,2021-02-28,103.0854,5.412,,,,52.44,,,,1.220986977957025e-07,,40.0,,,,coastal,SAS,,
1610,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,0.3952847075210474,,15.8113883008419,fiber,2021-03-01,2021-03-31,103.0854,5.412,,,,211.6,,,,4.926789560177468e-07,,40.0,,,,coastal,SAS,,
1611,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,0.3952847075210474,,15.8113883008419,fiber,2021-04-01,2021-04-30,103.0854,5.412,,,,99.36,,,,2.313449010865941e-07,,40.0,,,,coastal,SAS,,
1612,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,0.3952847075210474,,15.8113883008419,fiber,2021-05-01,2021-05-31,103.0854,5.412,,,,178.94,,,,4.166350301976162e-07,,40.0,,,,coastal,SAS,,
1613,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,0.3952847075210474,,15.8113883008419,fiber,2020-08-01,2020-08-31,101.77317,2.9245,,,,150.88,,,,3.513015164648281e-07,,40.0,,,,land,SAS,,
1614,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,0.3952847075210474,,15.8113883008419,fiber,2020-09-01,2020-09-30,101.77317,2.9245,,,,149.04,,,,3.470173516298912e-07,,40.0,,,,land,SAS,,
1615,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,0.3952847075210474,,15.8113883008419,fiber,2020-10-01,2020-10-31,101.77317,2.9245,,,,163.76,,,,3.812906703093866e-07,,40.0,,,,land,SAS,,
1616,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,0.3952847075210474,,15.8113883008419,fiber,2020-11-01,2020-11-30,101.77317,2.9245,,,,161.92,,,,3.770065054744497e-07,,40.0,,,,land,SAS,,
1617,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,0.3952847075210474,,15.8113883008419,fiber,2020-12-01,2020-12-31,101.77317,2.9245,,,,147.66,,,,3.438042280036884e-07,,40.0,,,,land,SAS,,
1618,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,0.3952847075210474,,15.8113883008419,fiber,2021-01-01,2021-01-31,101.77317,2.9245,,,,165.14,,,,3.845037939355893e-07,,40.0,,,,land,SAS,,
1619,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,0.3952847075210474,,15.8113883008419,fiber,2021-02-01,2021-02-28,101.77317,2.9245,,,,128.8,,,,2.99891538445585e-07,,40.0,,,,land,SAS,,
1620,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,0.3952847075210474,,15.8113883008419,fiber,2021-03-01,2021-03-31,101.77317,2.9245,,,,157.78,,,,3.673671345958416e-07,,40.0,,,,land,SAS,,
1621,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,0.3952847075210474,,15.8113883008419,fiber,2021-04-01,2021-04-30,101.77317,2.9245,,,,181.24,,,,4.219902362412874e-07,,40.0,,,,land,SAS,,
1622,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,0.3952847075210474,,15.8113883008419,fiber,2021-05-01,2021-05-31,101.77317,2.9245,,,,158.7,,,,3.695092170133101e-07,,40.0,,,,land,SAS,,
1623,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,0.3952847075210474,,15.8113883008419,fiber,2020-08-01,2020-08-31,103.008333333,5.81283,,,,0.0,,,,0.0,,40.0,,,,coastal,SAS,,
1624,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,0.3952847075210474,,15.8113883008419,fiber,2020-09-01,2020-09-30,103.008333333,5.81283,,,,79.12,,,,1.842190879022879e-07,,40.0,,,,coastal,SAS,,
1625,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,0.3952847075210474,,15.8113883008419,fiber,2020-10-01,2020-10-31,103.008333333,5.81283,,,,115.0,,,,2.67760302183558e-07,,40.0,,,,coastal,SAS,,
1626,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,0.3952847075210474,,15.8113883008419,fiber,2020-11-01,2020-11-30,103.008333333,5.81283,,,,125.58,,,,2.923942499844453e-07,,40.0,,,,coastal,SAS,,
1627,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,0.3952847075210474,,15.8113883008419,fiber,2020-12-01,2020-12-31,103.008333333,5.81283,,,,0.0,,,,0.0,,40.0,,,,coastal,SAS,,
1628,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,0.3952847075210474,,15.8113883008419,fiber,2021-01-01,2021-01-31,103.008333333,5.81283,,,,218.96,,,,5.098156153574945e-07,,40.0,,,,coastal,SAS,,
1629,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,0.3952847075210474,,15.8113883008419,fiber,2021-02-01,2021-02-28,103.008333333,5.81283,,,,0.0,,,,0.0,,40.0,,,,coastal,SAS,,
1630,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,0.3952847075210474,,15.8113883008419,fiber,2021-03-01,2021-03-31,103.008333333,5.81283,,,,105.34,,,,2.452684368001391e-07,,40.0,,,,coastal,SAS,,
1631,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,0.3952847075210474,,15.8113883008419,fiber,2021-04-01,2021-04-30,103.008333333,5.81283,,,,115.92,,,,2.699023846010264e-07,,40.0,,,,coastal,SAS,,
1632,Hee,2023,https://doi.org/10.1016/j.scitotenv.2023.166153,,,o,,0.3952847075210474,,15.8113883008419,fiber,2021-05-01,2021-05-31,103.008333333,5.81283,,,,122.36,,,,2.848969615233057e-07,,40.0,,,,coastal,SAS,,
1633,Zhang,2023,https://doi.org/10.1016/j.scitotenv.2023.163567,,,o,,13.044,200-400,521.76,fiber,2021-09-01,2022-02-28,115.433333333,39.9666666667,,,,114.894386,,,,0.009612790757692447,,40.0,,,,land,EAS,,
1634,Zhang,2023,https://doi.org/10.1016/j.scitotenv.2023.163567,,,o,,13.044,,521.76,fiber,2021-09-01,2022-02-28,116.433333333,40.1833333333,,,,155.389524,,,,0.0130008700351071,,40.0,,,,land,EAS,,
1635,Zhang,2023,https://doi.org/10.1016/j.scitotenv.2023.163567,,,o,,13.044,,521.76,fiber,2021-09-01,2022-02-28,116.566666667,40.0166666667,,,,340.826889,,,,0.02851573242710283,,40.0,,,,land,EAS,,
1636,Zhang,2023,https://doi.org/10.1016/j.scitotenv.2023.163567,,,o,,260.88,,521.76,fragment,2021-09-01,2022-02-28,115.433333333,39.9666666667,,,,9.828684,,,,0.3289319382949821,,2.0,,,,land,EAS,,
1637,Zhang,2023,https://doi.org/10.1016/j.scitotenv.2023.163567,,,o,,260.88,,521.76,fragment,2021-09-01,2022-02-28,116.433333333,40.1833333333,,,,13.292856,,,,0.4448657510564061,,2.0,,,,land,EAS,,
1638,Zhang,2023,https://doi.org/10.1016/j.scitotenv.2023.163567,,,o,,260.88,,521.76,fragment,2021-09-01,2022-02-28,116.566666667,40.0166666667,,,,29.156166,,,,0.9757556754933067,,2.0,,,,land,EAS,,
1639,Zhang,2023,https://doi.org/10.1016/j.scitotenv.2023.163567,,,o,,,,521.76,film,2021-09-01,2022-02-28,115.433333333,39.9666666667,,,,6.818816000000001,,,,8.382587210772481e-05,,104.352,521.76,368.940034151893,5.0,land,EAS,,
1640,Zhang,2023,https://doi.org/10.1016/j.scitotenv.2023.163567,,,o,,,,521.76,film,2021-09-01,2022-02-28,116.433333333,40.1833333333,,,,9.222144,,,,0.0001133707469893632,,104.352,521.76,368.940034151893,5.0,land,EAS,,
1641,Zhang,2023,https://doi.org/10.1016/j.scitotenv.2023.163567,,,o,,,,521.76,film,2021-09-01,2022-02-28,116.566666667,40.0166666667,,,,20.227584,,,,0.0002486641184381952,,104.352,521.76,368.940034151893,5.0,land,EAS,,
1672,Lu,2024,https://doi.org/10.1016/j.scitotenv.2023.168834,,,o,,2.5,,100.0,fiber,2021-09-01,2022-02-28,116.44,39.68,,,,347.2,,,,0.00020451165,,40.0,,,,land,EAS,,
1673,Lu,2024,https://doi.org/10.1016/j.scitotenv.2023.168834,,,o,,2.5,,100.0,fiber,2021-09-01,2022-02-28,116.28,39.94,,,,167.25,,,,9.851547656250001e-05,,40.0,,,,land,EAS,,
1674,Lu,2024,https://doi.org/10.1016/j.scitotenv.2023.168834,,,o,,2.5,,100.0,fiber,2021-09-01,2022-02-28,116.81,40.19,,,,144.31,,,,8.500309968750001e-05,,40.0,,,,land,EAS,,
1675,Lu,2024,https://doi.org/10.1016/j.scitotenv.2023.168834,,,o,,2.5,,100.0,fiber,2021-09-01,2022-02-28,116.7,39.7,,,,139.87,,,,8.238780093750001e-05,,40.0,,,,land,EAS,,
1676,Lu,2024,https://doi.org/10.1016/j.scitotenv.2023.168834,,,o,,2.5,,100.0,fiber,2021-09-01,2022-02-28,116.03,39.65,,,,110.84,,,,6.528822375e-05,,40.0,,,,land,EAS,,
1677,Lu,2024,https://doi.org/10.1016/j.scitotenv.2023.168834,,,o,,2.5,,100.0,fiber,2021-09-01,2022-02-28,116.02,39.97,,,,93.05,,,,5.48093578125e-05,,40.0,,,,land,EAS,,
1678,Morioka,2024,https://doi.org/10.1016/j.chemosphere.2024.141131,,,,o,,,11.0,sphere,2022-05-17,2022-05-20,135.781467270959,35.0279425914802,,,,,253.4999844889693,,,,0.000212,,,,,land,EAS,,
1679,Morioka,2024,https://doi.org/10.1016/j.chemosphere.2024.141131,,,,o,,,8.774964387392123,sphere,2022-05-17,2022-05-20,135.781467270959,35.0279425914802,,,,,226.1284869961966,,,,9.6e-05,,,,,land,EAS,,
1680,Morioka,2024,https://doi.org/10.1016/j.chemosphere.2024.141131,,,,o,,,5.735852159879995,sphere,2022-05-17,2022-05-20,135.781467270959,35.0279425914802,,,,,1265.078700431295,,,,0.00015,,,,,land,EAS,,
1681,Sharaf,2024,https://doi.org/10.1016/j.scitotenv.2023.168398,,,,o,1.767766952966369,,70.71067811865476,fiber,2022-12-07,2022-12-08,72.990345,33.645572,,,,,0.39117,,,,8.146271545998418e-08,40.0,,,,land,WAS,,
1682,Sharaf,2024,https://doi.org/10.1016/j.scitotenv.2023.168398,,,,o,1.767766952966369,,70.71067811865476,fiber,2022-12-08,2022-12-09,72.990345,33.645572,,,,,0.5834400000000001,,,,1.215037111945527e-07,40.0,,,,land,WAS,,
1683,Sharaf,2024,https://doi.org/10.1016/j.scitotenv.2023.168398,,,,o,1.767766952966369,,70.71067811865476,fiber,2022-12-12,2022-12-13,72.990345,33.645572,,,,,0.49062,,,,1.02173575322692e-07,40.0,,,,land,WAS,,
